ParkID,ParkKey,DisplayName,Amenity,StreetAddr,City,State,ZipCode,Url,Telephone,Latitude,Longitude,NameSearch
4247,27,Louisville Champions,Soccer,2050 River Rd,Louisville,KY,40206,http://www.louisvilleky.gov/MetroParks/parks/championspark/,502-456-8100,38.2686967,-85.710682,LOUISVILLECHAMPIONS
4248,27,Louisville Champions,Dog Run,2050 River Rd,Louisville,KY,40206,http://www.louisvilleky.gov/MetroParks/parks/championspark/,502-456-8100,38.2686967,-85.710682,LOUISVILLECHAMPIONS
4249,28,Charles Young,Walking,2721 Lytle St,Louisville,KY,40212,http://www.louisvilleky.gov/MetroParks/parks/young/,502-456-8100,38.2715375,-85.7934259,CHARLESYOUNG
4250,29,Charlie Vettiner,Ballfield,5550 Charlie Vettiner Park Rd,Louisville,KY,40299,http://www.louisvilleky.gov/MetroParks/parks/vettiner/,502-456-8100,38.1712749,-85.5582772,CHARLIEVETTINER
4251,29,Charlie Vettiner,Basketball,5550 Charlie Vettiner Park Rd,Louisville,KY,40299,http://www.louisvilleky.gov/MetroParks/parks/vettiner/,502-456-8100,38.1712749,-85.5582772,CHARLIEVETTINER
4252,29,Charlie Vettiner,Cross Country,5550 Charlie Vettiner Park Rd,Louisville,KY,40299,http://www.louisvilleky.gov/MetroParks/parks/vettiner/,502-456-8100,38.1712749,-85.5582772,CHARLIEVETTINER
4253,29,Charlie Vettiner,Disc Golf,5550 Charlie Vettiner Park Rd,Louisville,KY,40299,http://www.louisvilleky.gov/MetroParks/parks/vettiner/,502-456-8100,38.1712749,-85.5582772,CHARLIEVETTINER
4254,29,Charlie Vettiner,Fishing,5550 Charlie Vettiner Park Rd,Louisville,KY,40299,http://www.louisvilleky.gov/MetroParks/parks/vettiner/,502-456-8100,38.1712749,-85.5582772,CHARLIEVETTINER
4255,29,Charlie Vettiner,Golf,5550 Charlie Vettiner Park Rd,Louisville,KY,40299,http://www.louisvilleky.gov/MetroParks/parks/vettiner/,502-456-8100,38.1712749,-85.5582772,CHARLIEVETTINER
4256,29,Charlie Vettiner,Grill,5550 Charlie Vettiner Park Rd,Louisville,KY,40299,http://www.louisvilleky.gov/MetroParks/parks/vettiner/,502-456-8100,38.1712749,-85.5582772,CHARLIEVETTINER
4257,29,Charlie Vettiner,Horseshoe Pit,5550 Charlie Vettiner Park Rd,Louisville,KY,40299,http://www.louisvilleky.gov/MetroParks/parks/vettiner/,502-456-8100,38.1712749,-85.5582772,CHARLIEVETTINER
4258,29,Charlie Vettiner,Path,5550 Charlie Vettiner Park Rd,Louisville,KY,40299,http://www.louisvilleky.gov/MetroParks/parks/vettiner/,502-456-8100,38.1712749,-85.5582772,CHARLIEVETTINER
4259,29,Charlie Vettiner,Picnic Shelter,5550 Charlie Vettiner Park Rd,Louisville,KY,40299,http://www.louisvilleky.gov/MetroParks/parks/vettiner/,502-456-8100,38.1712749,-85.5582772,CHARLIEVETTINER
4260,29,Charlie Vettiner,Picnic Table,5550 Charlie Vettiner Park Rd,Louisville,KY,40299,http://www.louisvilleky.gov/MetroParks/parks/vettiner/,502-456-8100,38.1712749,-85.5582772,CHARLIEVETTINER
4261,29,Charlie Vettiner,Playground,5550 Charlie Vettiner Park Rd,Louisville,KY,40299,http://www.louisvilleky.gov/MetroParks/parks/vettiner/,502-456-8100,38.1712749,-85.5582772,CHARLIEVETTINER
4262,29,Charlie Vettiner,Restrooms,5550 Charlie Vettiner Park Rd,Louisville,KY,40299,http://www.louisvilleky.gov/MetroParks/parks/vettiner/,502-456-8100,38.1712749,-85.5582772,CHARLIEVETTINER
4263,29,Charlie Vettiner,Running,5550 Charlie Vettiner Park Rd,Louisville,KY,40299,http://www.louisvilleky.gov/MetroParks/parks/vettiner/,502-456-8100,38.1712749,-85.5582772,CHARLIEVETTINER
4264,29,Charlie Vettiner,Tennis,5550 Charlie Vettiner Park Rd,Louisville,KY,40299,http://www.louisvilleky.gov/MetroParks/parks/vettiner/,502-456-8100,38.1712749,-85.5582772,CHARLIEVETTINER
4265,29,Charlie Vettiner,Volleyball,5550 Charlie Vettiner Park Rd,Louisville,KY,40299,http://www.louisvilleky.gov/MetroParks/parks/vettiner/,502-456-8100,38.1712749,-85.5582772,CHARLIEVETTINER
4266,29,Charlie Vettiner,Walking,5550 Charlie Vettiner Park Rd,Louisville,KY,40299,http://www.louisvilleky.gov/MetroParks/parks/vettiner/,502-456-8100,38.1712749,-85.5582772,CHARLIEVETTINER
4267,29,Charlie Vettiner,Dog Run,5550 Charlie Vettiner Park Rd,Louisville,KY,40299,http://www.louisvilleky.gov/MetroParks/parks/vettiner/,502-456-8100,38.1712749,-85.5582772,CHARLIEVETTINER
4268,29,Charlie Vettiner,Model Airplane Flying Fields,5550 Charlie Vettiner Park Rd,Louisville,KY,40299,http://www.louisvilleky.gov/MetroParks/parks/vettiner/,502-456-8100,38.1712749,-85.5582772,CHARLIEVETTINER
4269,29,Charlie Vettiner,Sledding,5550 Charlie Vettiner Park Rd,Louisville,KY,40299,http://www.louisvilleky.gov/MetroParks/parks/vettiner/,502-456-8100,38.1712749,-85.5582772,CHARLIEVETTINER
4270,30,Cherokee,Archery,745 Cochran Hill Rd,Louisville,KY,40206,http://www.louisvilleky.gov/MetroParks/parks/cherokee/,502-456-8100,38.2432338,-85.6946687,CHEROKEE
4271,30,Cherokee,Ballfield,745 Cochran Hill Rd,Louisville,KY,40206,http://www.louisvilleky.gov/MetroParks/parks/cherokee/,502-456-8100,38.2432338,-85.6946687,CHEROKEE
4272,30,Cherokee,Basketball,745 Cochran Hill Rd,Louisville,KY,40206,http://www.louisvilleky.gov/MetroParks/parks/cherokee/,502-456-8100,38.2432338,-85.6946687,CHEROKEE
4273,30,Cherokee,Fishing,745 Cochran Hill Rd,Louisville,KY,40206,http://www.louisvilleky.gov/MetroParks/parks/cherokee/,502-456-8100,38.2432338,-85.6946687,CHEROKEE
4274,30,Cherokee,Golf,745 Cochran Hill Rd,Louisville,KY,40206,http://www.louisvilleky.gov/MetroParks/parks/cherokee/,502-456-8100,38.2432338,-85.6946687,CHEROKEE
4275,30,Cherokee,Grill,745 Cochran Hill Rd,Louisville,KY,40206,http://www.louisvilleky.gov/MetroParks/parks/cherokee/,502-456-8100,38.2432338,-85.6946687,CHEROKEE
4276,30,Cherokee,Historic Property,745 Cochran Hill Rd,Louisville,KY,40206,http://www.louisvilleky.gov/MetroParks/parks/cherokee/,502-456-8100,38.2432338,-85.6946687,CHEROKEE
4277,30,Cherokee,Horseback Riding,745 Cochran Hill Rd,Louisville,KY,40206,http://www.louisvilleky.gov/MetroParks/parks/cherokee/,502-456-8100,38.2432338,-85.6946687,CHEROKEE
4278,30,Cherokee,Horseshoe Pit,745 Cochran Hill Rd,Louisville,KY,40206,http://www.louisvilleky.gov/MetroParks/parks/cherokee/,502-456-8100,38.2432338,-85.6946687,CHEROKEE
4279,30,Cherokee,Biking - Mountain,745 Cochran Hill Rd,Louisville,KY,40206,http://www.louisvilleky.gov/MetroParks/parks/cherokee/,502-456-8100,38.2432338,-85.6946687,CHEROKEE
4280,30,Cherokee,Picnic Shelter,745 Cochran Hill Rd,Louisville,KY,40206,http://www.louisvilleky.gov/MetroParks/parks/cherokee/,502-456-8100,38.2432338,-85.6946687,CHEROKEE
4281,30,Cherokee,Picnic Table,745 Cochran Hill Rd,Louisville,KY,40206,http://www.louisvilleky.gov/MetroParks/parks/cherokee/,502-456-8100,38.2432338,-85.6946687,CHEROKEE
4282,30,Cherokee,Playground,745 Cochran Hill Rd,Louisville,KY,40206,http://www.louisvilleky.gov/MetroParks/parks/cherokee/,502-456-8100,38.2432338,-85.6946687,CHEROKEE
4283,30,Cherokee,Restrooms,745 Cochran Hill Rd,Louisville,KY,40206,http://www.louisvilleky.gov/MetroParks/parks/cherokee/,502-456-8100,38.2432338,-85.6946687,CHEROKEE
4284,30,Cherokee,Running,745 Cochran Hill Rd,Louisville,KY,40206,http://www.louisvilleky.gov/MetroParks/parks/cherokee/,502-456-8100,38.2432338,-85.6946687,CHEROKEE
4285,30,Cherokee,Sprayground,745 Cochran Hill Rd,Louisville,KY,40206,http://www.louisvilleky.gov/MetroParks/parks/cherokee/,502-456-8100,38.2432338,-85.6946687,CHEROKEE
4286,30,Cherokee,Tennis,745 Cochran Hill Rd,Louisville,KY,40206,http://www.louisvilleky.gov/MetroParks/parks/cherokee/,502-456-8100,38.2432338,-85.6946687,CHEROKEE
4287,30,Cherokee,Hiking Trail,745 Cochran Hill Rd,Louisville,KY,40206,http://www.louisvilleky.gov/MetroParks/parks/cherokee/,502-456-8100,38.2432338,-85.6946687,CHEROKEE
4288,30,Cherokee,Walking,745 Cochran Hill Rd,Louisville,KY,40206,http://www.louisvilleky.gov/MetroParks/parks/cherokee/,502-456-8100,38.2432338,-85.6946687,CHEROKEE
4289,30,Cherokee,Wedding/Reception Site,745 Cochran Hill Rd,Louisville,KY,40206,http://www.louisvilleky.gov/MetroParks/parks/cherokee/,502-456-8100,38.2432338,-85.6946687,CHEROKEE
4290,30,Cherokee,Dog Run,745 Cochran Hill Rd,Louisville,KY,40206,http://www.louisvilleky.gov/MetroParks/parks/cherokee/,502-456-8100,38.2432338,-85.6946687,CHEROKEE
4291,30,Cherokee,Biking - Road,745 Cochran Hill Rd,Louisville,KY,40206,http://www.louisvilleky.gov/MetroParks/parks/cherokee/,502-456-8100,38.2432338,-85.6946687,CHEROKEE
4292,30,Cherokee,Sledding,745 Cochran Hill Rd,Louisville,KY,40206,http://www.louisvilleky.gov/MetroParks/parks/cherokee/,502-456-8100,38.2432338,-85.6946687,CHEROKEE
4293,31,Chickasaw,Ballfield,1200 Southwestern Pkwy,Louisville,KY,40211,http://www.louisvilleky.gov/MetroParks/parks/chickasaw/,502-456-8100,38.242988,-85.8312841,CHICKASAW
4294,31,Chickasaw,Basketball,1200 Southwestern Pkwy,Louisville,KY,40211,http://www.louisvilleky.gov/MetroParks/parks/chickasaw/,502-456-8100,38.242988,-85.8312841,CHICKASAW
4295,31,Chickasaw,Fishing,1200 Southwestern Pkwy,Louisville,KY,40211,http://www.louisvilleky.gov/MetroParks/parks/chickasaw/,502-456-8100,38.242988,-85.8312841,CHICKASAW
4296,31,Chickasaw,Grill,1200 Southwestern Pkwy,Louisville,KY,40211,http://www.louisvilleky.gov/MetroParks/parks/chickasaw/,502-456-8100,38.242988,-85.8312841,CHICKASAW
4297,31,Chickasaw,Horseshoe Pit,1200 Southwestern Pkwy,Louisville,KY,40211,http://www.louisvilleky.gov/MetroParks/parks/chickasaw/,502-456-8100,38.242988,-85.8312841,CHICKASAW
4298,31,Chickasaw,Lodge,1200 Southwestern Pkwy,Louisville,KY,40211,http://www.louisvilleky.gov/MetroParks/parks/chickasaw/,502-456-8100,38.242988,-85.8312841,CHICKASAW
4299,31,Chickasaw,Picnic Shelter,1200 Southwestern Pkwy,Louisville,KY,40211,http://www.louisvilleky.gov/MetroParks/parks/chickasaw/,502-456-8100,38.242988,-85.8312841,CHICKASAW
4300,31,Chickasaw,Picnic Table,1200 Southwestern Pkwy,Louisville,KY,40211,http://www.louisvilleky.gov/MetroParks/parks/chickasaw/,502-456-8100,38.242988,-85.8312841,CHICKASAW
4301,31,Chickasaw,Playground,1200 Southwestern Pkwy,Louisville,KY,40211,http://www.louisvilleky.gov/MetroParks/parks/chickasaw/,502-456-8100,38.242988,-85.8312841,CHICKASAW
4302,31,Chickasaw,Restrooms,1200 Southwestern Pkwy,Louisville,KY,40211,http://www.louisvilleky.gov/MetroParks/parks/chickasaw/,502-456-8100,38.242988,-85.8312841,CHICKASAW
4303,31,Chickasaw,Fishing w/River Frontage,1200 Southwestern Pkwy,Louisville,KY,40211,http://www.louisvilleky.gov/MetroParks/parks/chickasaw/,502-456-8100,38.242988,-85.8312841,CHICKASAW
4304,31,Chickasaw,Sprayground,1200 Southwestern Pkwy,Louisville,KY,40211,http://www.louisvilleky.gov/MetroParks/parks/chickasaw/,502-456-8100,38.242988,-85.8312841,CHICKASAW
4305,31,Chickasaw,Tennis,1200 Southwestern Pkwy,Louisville,KY,40211,http://www.louisvilleky.gov/MetroParks/parks/chickasaw/,502-456-8100,38.242988,-85.8312841,CHICKASAW
4306,31,Chickasaw,Volleyball,1200 Southwestern Pkwy,Louisville,KY,40211,http://www.louisvilleky.gov/MetroParks/parks/chickasaw/,502-456-8100,38.242988,-85.8312841,CHICKASAW
4307,31,Chickasaw,Walking,1200 Southwestern Pkwy,Louisville,KY,40211,http://www.louisvilleky.gov/MetroParks/parks/chickasaw/,502-456-8100,38.242988,-85.8312841,CHICKASAW
4308,31,Chickasaw,Louisville Loop Access,1200 Southwestern Pkwy,Louisville,KY,40211,http://www.louisvilleky.gov/MetroParks/parks/chickasaw/,502-456-8100,38.242988,-85.8312841,CHICKASAW
4309,31,Chickasaw,Biking - Road,1200 Southwestern Pkwy,Louisville,KY,40211,http://www.louisvilleky.gov/MetroParks/parks/chickasaw/,502-456-8100,38.242988,-85.8312841,CHICKASAW
4310,32,Churchill,Ballfield,2649 Helm St,Louisville,KY,40209,http://www.louisvilleky.gov/MetroParks/parks/churchill/,502-456-8100,38.2073943,-85.7530491,CHURCHILL
4311,32,Churchill,Playground,2649 Helm St,Louisville,KY,40209,http://www.louisvilleky.gov/MetroParks/parks/churchill/,502-456-8100,38.2073943,-85.7530491,CHURCHILL
4312,33,Cliff,Playground,4666 Cliff Ave,Louisville,KY,40215,http://www.louisvilleky.gov/MetroParks/parks/cliff/,502-456-8100,38.1829999,-85.7769245,CLIFF
4313,34,Clifton,Basketball,147 Charlton St,Louisville,KY,40206,http://www.louisvilleky.gov/MetroParks/parks/clifton/,502-456-8100,38.2555193,-85.7195829,CLIFTON
4314,34,Clifton,Grill,147 Charlton St,Louisville,KY,40206,http://www.louisvilleky.gov/MetroParks/parks/clifton/,502-456-8100,38.2555193,-85.7195829,CLIFTON
4315,34,Clifton,Picnic Table,147 Charlton St,Louisville,KY,40206,http://www.louisvilleky.gov/MetroParks/parks/clifton/,502-456-8100,38.2555193,-85.7195829,CLIFTON
4316,34,Clifton,Playground,147 Charlton St,Louisville,KY,40206,http://www.louisvilleky.gov/MetroParks/parks/clifton/,502-456-8100,38.2555193,-85.7195829,CLIFTON
4317,34,Clifton,Tennis,147 Charlton St,Louisville,KY,40206,http://www.louisvilleky.gov/MetroParks/parks/clifton/,502-456-8100,38.2555193,-85.7195829,CLIFTON
4318,35,Crescent Hill,Golf,201 Reservoir Ave,Louisville,KY,40207,http://www.louisvilleky.gov/MetroParks/parks/crescenthill/,502-456-8100,38.2593803,-85.680784,CRESCENTHILL
4319,35,Crescent Hill,Picnic Table,201 Reservoir Ave,Louisville,KY,40207,http://www.louisvilleky.gov/MetroParks/parks/crescenthill/,502-456-8100,38.2593803,-85.680784,CRESCENTHILL
4320,35,Crescent Hill,Playground,201 Reservoir Ave,Louisville,KY,40207,http://www.louisvilleky.gov/MetroParks/parks/crescenthill/,502-456-8100,38.2593803,-85.680784,CRESCENTHILL
4321,35,Crescent Hill,Running,201 Reservoir Ave,Louisville,KY,40207,http://www.louisvilleky.gov/MetroParks/parks/crescenthill/,502-456-8100,38.2593803,-85.680784,CRESCENTHILL
4322,35,Crescent Hill,Sprayground,201 Reservoir Ave,Louisville,KY,40207,http://www.louisvilleky.gov/MetroParks/parks/crescenthill/,502-456-8100,38.2593803,-85.680784,CRESCENTHILL
4323,35,Crescent Hill,Swimming,201 Reservoir Ave,Louisville,KY,40207,http://www.louisvilleky.gov/MetroParks/parks/crescenthill/,502-456-8100,38.2593803,-85.680784,CRESCENTHILL
4324,35,Crescent Hill,Tennis,201 Reservoir Ave,Louisville,KY,40207,http://www.louisvilleky.gov/MetroParks/parks/crescenthill/,502-456-8100,38.2593803,-85.680784,CRESCENTHILL
4325,36,Crosby,Ballfield,11500 Cedardale Rd,Louisville,KY,40223,http://www.louisvilleky.gov/MetroParks/parks/crosby/,502-456-8100,38.2513062,-85.5396421,CROSBY
4326,36,Crosby,Picnic Shelter,11500 Cedardale Rd,Louisville,KY,40223,http://www.louisvilleky.gov/MetroParks/parks/crosby/,502-456-8100,38.2513062,-85.5396421,CROSBY
4327,36,Crosby,Picnic Table,11500 Cedardale Rd,Louisville,KY,40223,http://www.louisvilleky.gov/MetroParks/parks/crosby/,502-456-8100,38.2513062,-85.5396421,CROSBY
4328,36,Crosby,Playground,11500 Cedardale Rd,Louisville,KY,40223,http://www.louisvilleky.gov/MetroParks/parks/crosby/,502-456-8100,38.2513062,-85.5396421,CROSBY
4329,36,Crosby,Restrooms,11500 Cedardale Rd,Louisville,KY,40223,http://www.louisvilleky.gov/MetroParks/parks/crosby/,502-456-8100,38.2513062,-85.5396421,CROSBY
4330,36,Crosby,Tennis,11500 Cedardale Rd,Louisville,KY,40223,http://www.louisvilleky.gov/MetroParks/parks/crosby/,502-456-8100,38.2513062,-85.5396421,CROSBY
4331,37,Des Pres,Ballfield,4709 Lowe Rd,Louisville,KY,40220,http://www.louisvilleky.gov/MetroParks/parks/despres/,502-456-8100,38.2226423,-85.604784,DESPRES
4332,37,Des Pres,Basketball,4709 Lowe Rd,Louisville,KY,40220,http://www.louisvilleky.gov/MetroParks/parks/despres/,502-456-8100,38.2226423,-85.604784,DESPRES
4333,37,Des Pres,Grill,4709 Lowe Rd,Louisville,KY,40220,http://www.louisvilleky.gov/MetroParks/parks/despres/,502-456-8100,38.2226423,-85.604784,DESPRES
4334,37,Des Pres,Horseshoe Pit,4709 Lowe Rd,Louisville,KY,40220,http://www.louisvilleky.gov/MetroParks/parks/despres/,502-456-8100,38.2226423,-85.604784,DESPRES
4335,37,Des Pres,Picnic Shelter,4709 Lowe Rd,Louisville,KY,40220,http://www.louisvilleky.gov/MetroParks/parks/despres/,502-456-8100,38.2226423,-85.604784,DESPRES
4336,37,Des Pres,Picnic Table,4709 Lowe Rd,Louisville,KY,40220,http://www.louisvilleky.gov/MetroParks/parks/despres/,502-456-8100,38.2226423,-85.604784,DESPRES
4337,37,Des Pres,Playground,4709 Lowe Rd,Louisville,KY,40220,http://www.louisvilleky.gov/MetroParks/parks/despres/,502-456-8100,38.2226423,-85.604784,DESPRES
4338,37,Des Pres,Restrooms,4709 Lowe Rd,Louisville,KY,40220,http://www.louisvilleky.gov/MetroParks/parks/despres/,502-456-8100,38.2226423,-85.604784,DESPRES
4339,37,Des Pres,Tennis,4709 Lowe Rd,Louisville,KY,40220,http://www.louisvilleky.gov/MetroParks/parks/despres/,502-456-8100,38.2226423,-85.604784,DESPRES
4340,37,Des Pres,Volleyball,4709 Lowe Rd,Louisville,KY,40220,http://www.louisvilleky.gov/MetroParks/parks/despres/,502-456-8100,38.2226423,-85.604784,DESPRES
4341,37,Des Pres,Walking,4709 Lowe Rd,Louisville,KY,40220,http://www.louisvilleky.gov/MetroParks/parks/despres/,502-456-8100,38.2226423,-85.604784,DESPRES
4342,37,Des Pres,Wheelchair-Accessible Playground,4709 Lowe Rd,Louisville,KY,40220,http://www.louisvilleky.gov/MetroParks/parks/despres/,502-456-8100,38.2226423,-85.604784,DESPRES
4343,38,Douglass,Basketball,2301 Douglass Blvd,Louisville,KY,40205,http://www.louisvilleky.gov/MetroParks/parks/douglass/,502-456-8100,38.2298147,-85.685891,DOUGLASS
4344,38,Douglass,Community Center,2301 Douglass Blvd,Louisville,KY,40205,http://www.louisvilleky.gov/MetroParks/parks/douglass/,502-456-8100,38.2298147,-85.685891,DOUGLASS
4345,38,Douglass,Picnic Table,2301 Douglass Blvd,Louisville,KY,40205,http://www.louisvilleky.gov/MetroParks/parks/douglass/,502-456-8100,38.2298147,-85.685891,DOUGLASS
4346,38,Douglass,Playground,2301 Douglass Blvd,Louisville,KY,40205,http://www.louisvilleky.gov/MetroParks/parks/douglass/,502-456-8100,38.2298147,-85.685891,DOUGLASS
4347,39,Dumeyer,Ballfield,1644 Squires Dr,Louisville,KY,40215,http://www.louisvilleky.gov/MetroParks/parks/dumeyer/,502-456-8100,38.1848568,-85.7875132,DUMEYER
4348,39,Dumeyer,Basketball,1644 Squires Dr,Louisville,KY,40215,http://www.louisvilleky.gov/MetroParks/parks/dumeyer/,502-456-8100,38.1848568,-85.7875132,DUMEYER
4349,39,Dumeyer,Community Center,1644 Squires Dr,Louisville,KY,40215,http://www.louisvilleky.gov/MetroParks/parks/dumeyer/,502-456-8100,38.1848568,-85.7875132,DUMEYER
4350,39,Dumeyer,Playground,1644 Squires Dr,Louisville,KY,40215,http://www.louisvilleky.gov/MetroParks/parks/dumeyer/,502-456-8100,38.1848568,-85.7875132,DUMEYER
4356,41,Eastover,Playground,118 Sacred Heart Ln,Louisville,KY,40206,http://www.louisvilleky.gov/MetroParks/parks/eastover/,502-456-8100,38.2528839,-85.6785941,EASTOVER
4357,42,Elliott Square,Ballfield,630 S 28th St,Louisville,KY,40211,http://www.louisvilleky.gov/MetroParks/parks/elliott/,502-456-8100,38.2515364,-85.7987607,ELLIOTTSQUARE
4358,42,Elliott Square,Basketball,630 S 28th St,Louisville,KY,40211,http://www.louisvilleky.gov/MetroParks/parks/elliott/,502-456-8100,38.2515364,-85.7987607,ELLIOTTSQUARE
4359,42,Elliott Square,Horseshoe Pit,630 S 28th St,Louisville,KY,40211,http://www.louisvilleky.gov/MetroParks/parks/elliott/,502-456-8100,38.2515364,-85.7987607,ELLIOTTSQUARE
4360,42,Elliott Square,Picnic Shelter,630 S 28th St,Louisville,KY,40211,http://www.louisvilleky.gov/MetroParks/parks/elliott/,502-456-8100,38.2515364,-85.7987607,ELLIOTTSQUARE
4361,42,Elliott Square,Picnic Table,630 S 28th St,Louisville,KY,40211,http://www.louisvilleky.gov/MetroParks/parks/elliott/,502-456-8100,38.2515364,-85.7987607,ELLIOTTSQUARE
4362,42,Elliott Square,Playground,630 S 28th St,Louisville,KY,40211,http://www.louisvilleky.gov/MetroParks/parks/elliott/,502-456-8100,38.2515364,-85.7987607,ELLIOTTSQUARE
4363,42,Elliott Square,Restrooms,630 S 28th St,Louisville,KY,40211,http://www.louisvilleky.gov/MetroParks/parks/elliott/,502-456-8100,38.2515364,-85.7987607,ELLIOTTSQUARE
4364,42,Elliott Square,Sprayground,630 S 28th St,Louisville,KY,40211,http://www.louisvilleky.gov/MetroParks/parks/elliott/,502-456-8100,38.2515364,-85.7987607,ELLIOTTSQUARE
4366,44,Eva Bandman  and Cyclocross Venue,Field Hockey,1701 River Rd,Louisville,KY,40206,http://www.louisvilleky.gov/MetroParks/parks/bandman/,502-456-8100,38.2676917,-85.7184598,EVABANDMANANDCYCLOCROSSVENUE
4367,44,Eva Bandman  and Cyclocross Venue,Multi-purpose Field,1701 River Rd,Louisville,KY,40206,http://www.louisvilleky.gov/MetroParks/parks/bandman/,502-456-8100,38.2676917,-85.7184598,EVABANDMANANDCYCLOCROSSVENUE
4368,44,Eva Bandman  and Cyclocross Venue,Fishing w/River Frontage,1701 River Rd,Louisville,KY,40206,http://www.louisvilleky.gov/MetroParks/parks/bandman/,502-456-8100,38.2676917,-85.7184598,EVABANDMANANDCYCLOCROSSVENUE
4369,44,Eva Bandman  and Cyclocross Venue,Biking - Cyclocross,1701 River Rd,Louisville,KY,40206,http://www.louisvilleky.gov/MetroParks/parks/bandman/,502-456-8100,38.2676917,-85.7184598,EVABANDMANANDCYCLOCROSSVENUE
4370,46,Fairmount Falls,Picnic Table,9800 Thixton Ln,Louisville,KY,40291,http://www.louisvilleky.gov/MetroParks/parks/fairmountfalls/,502-456-8100,38.09268,-85.5779504,FAIRMOUNTFALLS
4371,47,Farman,,,,,,http://www.louisvilleky.gov/MetroParks/parks/farman/,502-456-8100,38.1170084,-85.6838816,FARMAN
4372,48,Farnsley,Picnic Table,3147 Commander Dr,Louisville,KY,40220,http://www.louisvilleky.gov/MetroParks/parks/farnsley/,502-456-8100,38.2156359,-85.652717,FARNSLEY
4373,48,Farnsley,Playground,3147 Commander Dr,Louisville,KY,40220,http://www.louisvilleky.gov/MetroParks/parks/farnsley/,502-456-8100,38.2156359,-85.652717,FARNSLEY
4374,48,Farnsley,Restrooms,3147 Commander Dr,Louisville,KY,40220,http://www.louisvilleky.gov/MetroParks/parks/farnsley/,502-456-8100,38.2156359,-85.652717,FARNSLEY
4375,48,Farnsley,Soccer,3147 Commander Dr,Louisville,KY,40220,http://www.louisvilleky.gov/MetroParks/parks/farnsley/,502-456-8100,38.2156359,-85.652717,FARNSLEY
4376,48,Farnsley,Sprayground,3147 Commander Dr,Louisville,KY,40220,http://www.louisvilleky.gov/MetroParks/parks/farnsley/,502-456-8100,38.2156359,-85.652717,FARNSLEY
4377,48,Farnsley,Tennis,3147 Commander Dr,Louisville,KY,40220,http://www.louisvilleky.gov/MetroParks/parks/farnsley/,502-456-8100,38.2156359,-85.652717,FARNSLEY
4378,49,Fern Creek,Ballfield,8703 Ferndale Rd,Louisville,KY,40291,http://www.louisvilleky.gov/MetroParks/parks/ferncreek/,502-456-8100,38.1579902,-85.6003763,FERNCREEK
4379,49,Fern Creek,Picnic Table,8703 Ferndale Rd,Louisville,KY,40291,http://www.louisvilleky.gov/MetroParks/parks/ferncreek/,502-456-8100,38.1579902,-85.6003763,FERNCREEK
4380,49,Fern Creek,Playground,8703 Ferndale Rd,Louisville,KY,40291,http://www.louisvilleky.gov/MetroParks/parks/ferncreek/,502-456-8100,38.1579902,-85.6003763,FERNCREEK
4381,49,Fern Creek,Restrooms,8703 Ferndale Rd,Louisville,KY,40291,http://www.louisvilleky.gov/MetroParks/parks/ferncreek/,502-456-8100,38.1579902,-85.6003763,FERNCREEK
4382,49,Fern Creek,Tennis,8703 Ferndale Rd,Louisville,KY,40291,http://www.louisvilleky.gov/MetroParks/parks/ferncreek/,502-456-8100,38.1579902,-85.6003763,FERNCREEK
4383,49,Fern Creek,Hiking Trail,8703 Ferndale Rd,Louisville,KY,40291,http://www.louisvilleky.gov/MetroParks/parks/ferncreek/,502-456-8100,38.1579902,-85.6003763,FERNCREEK
4384,49,Fern Creek,Walking,8703 Ferndale Rd,Louisville,KY,40291,http://www.louisvilleky.gov/MetroParks/parks/ferncreek/,502-456-8100,38.1579902,-85.6003763,FERNCREEK
4385,50,Fisherman's,Fishing,5607 Old Heady Rd,Louisville,KY,40299,http://www.louisvilleky.gov/MetroParks/parks/fishermans/,502-456-8100,38.1676598,-85.5116158,FISHERMANS
4386,50,Fisherman's,Picnic Table,5607 Old Heady Rd,Louisville,KY,40299,http://www.louisvilleky.gov/MetroParks/parks/fishermans/,502-456-8100,38.1676598,-85.5116158,FISHERMANS
4387,51,Flaget Field,Community Center,4425 Greenwood Ave,Louisville,KY,40211,http://www.louisvilleky.gov/MetroParks/parks/flagetfield/,502-456-8100,38.2453375,-85.8262448,FLAGETFIELD
4388,51,Flaget Field,Football,4425 Greenwood Ave,Louisville,KY,40211,http://www.louisvilleky.gov/MetroParks/parks/flagetfield/,502-456-8100,38.2453375,-85.8262448,FLAGETFIELD
4389,51,Flaget Field,Multi-purpose Field,4425 Greenwood Ave,Louisville,KY,40211,http://www.louisvilleky.gov/MetroParks/parks/flagetfield/,502-456-8100,38.2453375,-85.8262448,FLAGETFIELD
4390,51,Flaget Field,Playground,4425 Greenwood Ave,Louisville,KY,40211,http://www.louisvilleky.gov/MetroParks/parks/flagetfield/,502-456-8100,38.2453375,-85.8262448,FLAGETFIELD
4391,51,Flaget Field,Restrooms,4425 Greenwood Ave,Louisville,KY,40211,http://www.louisvilleky.gov/MetroParks/parks/flagetfield/,502-456-8100,38.2453375,-85.8262448,FLAGETFIELD
4392,51,Flaget Field,Soccer,4425 Greenwood Ave,Louisville,KY,40211,http://www.louisvilleky.gov/MetroParks/parks/flagetfield/,502-456-8100,38.2453375,-85.8262448,FLAGETFIELD
